,title,link,date
40, 윤 대통령 “노·노 착취 바로잡는 게 노동개혁”…노조 ‘고용세습’ 문제 저격,https://www.khan.co.kr/politics/president/article/202301111855001,2023.01.11 18:55
41, 윤 대통령 “일본 방위비 증액 누가 뭐라 하겠나”···“상황 심각해지면 핵 보유할 수도”,https://www.khan.co.kr/politics/president/article/202301111758001,2023.01.11 17:58
42," 보폭 넓히는 김건희 여사, 설 앞두고 대구 서문시장 방문",https://www.khan.co.kr/politics/president/article/202301111644001,2023.01.11 16:44
43, 윤 대통령 “오판이 전쟁으로 가는 것 많이 봐”…늘어난 ‘전쟁’ 언급,https://www.khan.co.kr/politics/president/article/202301111620011,2023.01.11 16:20
44, 한덕수 “대출탕감안 동의 안해”···나경원 비판 가세,https://www.khan.co.kr/politics/president/article/202301111029001,2023.01.11 10:29
45," 윤 대통령 “과학기술, 국가 생존과 직결되는 시대”",https://www.khan.co.kr/politics/president/article/202301101821001,2023.01.10 18:21
46," 직 던진 나경원, 그의 출마 여부에 득실 계산하는 당권주자들",https://www.khan.co.kr/politics/president/article/202301101731001,2023.01.10 17:31
47, 윤 대통령 14~17일 UAE·스위스 순방…‘경제외교’ 초점,https://www.khan.co.kr/politics/president/article/202301101726001,2023.01.10 17:26
48," [속보] 나경원, 저출산위 부위원장 사의 표명···“대통령께 심려 끼쳐”",https://www.khan.co.kr/politics/president/article/202301101426001,2023.01.10 14:26
49, 나경원 제주도당 방문 하루 전 취소···도당 “대통령실과 대립하는 상황서 당원 교육 부적절”,https://www.khan.co.kr/politics/president/article/202301091944001,2023.01.09 19:44
50, ‘윤심 경쟁’에 매몰된 국민의힘 대표 선거···“김기현 떨어지면 대통령실 타격 클 것”,https://www.khan.co.kr/politics/president/article/202301091733001,2023.01.09 17:33
51, 윤 대통령 “개혁 외 살 길 없다”…‘3대 개혁’ 업무보고 완료,https://www.khan.co.kr/politics/president/article/202301091725001,2023.01.09 17:25
52, [리얼미터]윤 대통령 지지율 40.9%···4주째 40%대,https://www.khan.co.kr/politics/president/article/202301090812001,2023.01.09 08:12
53," 윤석열 정부 2년차, 시작부터 ‘리스크’ 동시다발로 부상",https://www.khan.co.kr/politics/president/article/202301081744001,2023.01.08 17:44
54," 9·19 파기에 색깔론까지···정부 대북정책, 새해 급격히 ‘과거 회귀’",https://www.khan.co.kr/politics/president/article/202301081728001,2023.01.08 17:28
55," 윤 대통령과 정면충돌 피한 나경원, 당대표 출마 결정 임박",https://www.khan.co.kr/politics/president/article/202301081656001,2023.01.08 16:56
56," 김건희 여사, 일본 건축가 안도 다다오와 서한 “교류 인연 이어가자”",https://www.khan.co.kr/politics/president/article/202301081340001,2023.01.08 13:40
57, 나경원 “‘출산시 부채 탕감’ 대통령실 우려 이해···오해 불러 유감”,https://www.khan.co.kr/politics/president/article/202301081201001,2023.01.08 12:01
58," “일본 정부, G7 정상회의에 윤 대통령 초청 검토···징용 배상이 관건”",https://www.khan.co.kr/politics/president/article/202301070951001,2023.01.07 09:51
59," 홍준표·이재오 “나경원, 관료든 출마든 하나만 해야”",https://www.khan.co.kr/politics/president/article/202301070929001,2023.01.07 09:29
60, 이종섭·김승겸 경질론 비등···선 긋는 대통령실,https://www.khan.co.kr/politics/president/article/202301061736001,2023.01.06 17:36
61," [한국갤럽] 윤 대통령, 국정지지율 37%···이유 1위는 ‘노조 대응’",https://www.khan.co.kr/politics/president/article/202301061104001,2023.01.06 11:04
62," 국민의힘, 무인기 침범 가능성 제기한 김병주에 공세···“신통력 있나”",https://www.khan.co.kr/politics/president/article/202301060929011,2023.01.06 09:29
63," 윤 대통령 “교육도 서비스, 국가의 독점 교육 안돼”",https://www.khan.co.kr/politics/president/article/202301052111015,2023.01.05 21:11
64," 대통령실 “야당, 무인기 용산 침투 자료 어디서 받았냐” 김영배 “바이든-날리면 시즌2”",https://www.khan.co.kr/politics/president/article/202301052034001,2023.01.05 20:34
65, 대통령실 “윤 대통령이 북한 무인기 항적 공개 지시한 것”···비행금지구역 침범 사실 은폐 비판 방어나서,https://www.khan.co.kr/politics/president/article/202301052028001,2023.01.05 20:28
66, 국정원 “북한 무인기 대통령실 촬영 가능성 배제 못해”,https://www.khan.co.kr/politics/president/article/202301051950001,2023.01.05 19:50
67, 윤 대통령 “교육도 서비스··· 경쟁시장 돼야 소비자 원하는 상품 만들어져”,https://www.khan.co.kr/politics/president/article/202301051743001,2023.01.05 17:43
